zone,date,sampler,sex,crab.number,missing.legs,carapace.width,carapace.length,chela.height,merus.length.2,merus.width.2,merus.length.3,merus.width.3,durometer,weight,shell.condition,chela.width,chela.length
23,1998-06-01,B. CAMPBELL,1,396,**1*******,71.87,70.941,11.45,63.831,14.44,65.611,13.64,61,129.3,3,10.62,24.9
23,1998-06-07,B. CAMPBELL,1,397,**********,81.31,80.561,15.21,74.381,15.57,75.821,15.11,66,205.9,3,13.67,30.7
23,1998-06-07,B. CAMPBELL,1,398,**********,71.15,70.401,11.53,61.781,14.42,63.711,13.56,68,137.6,3,9.9,24.5
23,1998-06-07,B. CAMPBELL,1,399,**********,87.82,85.551,18.57,86.821,18.03,88.041,17.05,82,289.2,3,17.14,37.9
23,1998-06-07,B. CAMPBELL,1,400,**********,85.91,84.852,20.57,87.251,17.72,87.461,17.06,64,264.1,3,19.04,39.3
23,1998-06-07,B. CAMPBELL,1,401,**********,109.03,106.332,27.42,112.872,21.69,113.602,20.93,90,549.1,3,26.01,56
23,1998-06-07,B. CAMPBELL,1,402,**********,80.9,79.721,17.93,82.141,15.49,82.301,14.99,84,220.5,3,16.68,35.4
23,1998-06-07,B. CAMPBELL,1,403,**********,97.15,94.542,22.92,101.712,20.14,102.131,19.06,89,372.8,3,21.28,46.2
23,1998-06-07,B. CAMPBELL,1,404,**********,89.37,85.781,18.26,86.121,17.72,88.401,16.87,71,309.9,3,16.93,37.4
23,1998-06-07,B. CAMPBELL,1,405,**********,83.17,81.231,14.16,75.601,16.41,75.751,15.66,67,211.6,3,12.72,29.7
23,1998-06-07,B. CAMPBELL,1,406,**********,80.41,78.541,14.12,70.461,16.5,71.251,15.96,67,179.6,3,12.29,28.7
23,1998-06-07,B. CAMPBELL,1,407,*1*****1**,108.53,106.082,26.1,110.252,22.26,111.542,21.36,91,516.7,3,23.66,52.9
23,1998-06-07,B. CAMPBELL,1,408,********3*,58.4,58.76,9.9,48.691,11.01,50.761,10.47,0,52.8,1,8.5,19.4
23,1998-06-07,B. CAMPBELL,1,409,**3*******,76.14,74.841,15.88,73.331,14.7,74.131,13.84,75,173.1,3,14.86,32.4
23,1998-06-07,B. CAMPBELL,1,410,***11*****,81.56,81.471,15.71,79.751,16.67,81.071,15.45,78,204.1,2,14.05,31.2
23,1998-06-07,B. CAMPBELL,1,411,******2*2*,68.19,68.561,11.45,57.261,13.41,58.801,13.14,59,115,3,10.42,23.8
23,1998-06-07,B. CAMPBELL,1,412,**********,85.04,82.041,14.88,78.311,16.31,78.371,15.78,70,198.8,3,13.69,30
23,1998-06-07,B. CAMPBELL,1,413,*****1****,73.95,73.051,15.99,77.791,14.48,78.711,13.82,85,156.7,3,14.91,32.5
23,1998-06-07,B. CAMPBELL,1,414,**********,127.36,122.713,32.88,122.462,25.6,123.302,24.34,91,878.3,3,31.41,62.8
23,1998-06-07,B. CAMPBELL,1,415,*1********,70.51,70.731,11.53,61.151,14.14,62.271,13.6,51,125,3,10.42,24.4
23,1998-06-07,B. CAMPBELL,1,416,*********1,79.16,77.431,13.49,72.751,15.39,74.301,14.62,67,186.4,3,12.38,29.1
23,1998-06-07,B. CAMPBELL,1,417,**********,65,64.551,10.6,57.751,12.39,58.961,12.01,63,100.5,3,9.44,23.2
23,1998-06-07,B. CAMPBELL,1,418,**********,81.74,78.491,18.02,86.741,17.04,87.091,16.4,84,243.4,3,16.81,35.7
23,1998-06-07,B. CAMPBELL,1,419,*****1**1*,87.14,86.681,18.92,87.201,17.99,82.591,17.51,80,228.7,3,17.88,39.3
23,1998-06-07,B. CAMPBELL,1,420,**********,91.24,88.732,21.27,90.071,17.91,90.421,17.21,92,337.1,3,20,41.3
23,1998-06-07,B. CAMPBELL,1,421,1***1*1***,77.23,76.501,17.57,74.541,16.98,75.551,16.28,69,175.2,4,16.23,34.2
23,1998-06-07,B. CAMPBELL,1,422,**********,109.38,107.722,29.87,113.542,22.88,113.252,22,94,611.1,3,27.85,57.1
23,1998-06-07,B. CAMPBELL,1,423,**********,100.21,99.162,24.4,105.492,21.51,104.392,20.46,93,473.4,3,22.85,50.1
23,1998-06-07,B. CAMPBELL,1,424,**********,67.26,66.351,14.29,65.061,12.89,66.141,12.37,76,126.2,2,12.97,26.6
23,1998-06-07,B. CAMPBELL,1,425,***1***1*1,76.35,75.881,17.81,79.351,15.91,81.421,15.3,78,179.5,3,15.91,34
23,1998-06-07,B. CAMPBELL,1,426,**********,85.76,84.121,15.24,75.251,17.06,76.471,16.27,64,228.1,3,13.39,31.1
23,1998-06-07,B. CAMPBELL,1,427,**********,115.15,112.672,28.85,114.252,22.63,112.382,21.83,95,669.4,3,27.46,56.3
23,1998-06-07,B. CAMPBELL,1,428,**3****2**,106.86,104.822,25.25,118.022,21.37,,0,95,526.1,3,24.48,52.6
23,1998-06-07,B. CAMPBELL,1,429,**********,61.49,61.891,10,46.941,11.6,52.371,11.24,62,88.6,3,8.8,19.6
23,1998-06-07,B. CAMPBELL,1,430,**********,102.91,100.412,25.88,108.452,21.39,108.552,20.85,87,494.6,3,24.62,50.8
23,1998-06-07,B. CAMPBELL,1,431,*********1,108.07,105.352,24.04,107.302,21.6,109.022,20.95,89,539.3,3,22.73,49.9
23,1998-06-07,B. CAMPBELL,1,432,**********,88.63,87.071,14.85,78.491,15.54,79.241,15.18,63,261.6,3,14.09,32.3
23,1998-06-07,B. CAMPBELL,1,433,******1*1*,99.52,97.662,22.6,103.412,20.07,109.401,18.79,95,378.8,3,21,49.4
23,1998-06-07,B. CAMPBELL,1,434,******1***,109.34,107.092,26.96,109.662,22.33,108.382,20.97,76,542,3,24.62,52.4
23,1998-06-07,B. CAMPBELL,1,435,**********,108.12,105.322,27.05,106.252,22.05,107.282,20.9,91,589.7,3,25.77,52.1
23,1998-06-07,B. CAMPBELL,1,436,*1********,80.96,77.681,18.06,78.041,16.29,78.491,15.73,82,201.6,3,16.57,34.8
23,1998-06-07,B. CAMPBELL,1,437,**********,77.17,75.771,16.59,73.411,14.41,76.391,14.23,85,189.6,3,15.06,33.2
23,1998-06-07,B. CAMPBELL,1,438,**********,91.88,88.891,18.24,95.131,18.71,98.531,17.9,90,331.8,3,17.97,38
23,1998-06-07,B. CAMPBELL,1,439,**********,75.45,76.431,12.16,68.191,14.45,69.891,14.14,62,169.5,3,11.75,26.7
23,1998-06-07,B. CAMPBELL,1,440,**********,84.16,83.191,19.16,84.061,17.3,84.061,16.6,84,265,3,17.84,37
23,1998-06-07,B. CAMPBELL,1,441,********1*,80.19,79.761,14.37,80.121,16.15,82.121,15.6,73,203.7,2,13.63,33.3
23,1998-06-07,B. CAMPBELL,1,442,**********,110.38,107.402,28.22,107.022,23.15,105.422,22.41,94,606.3,3,25.41,52.4
23,1998-06-07,B. CAMPBELL,1,443,**********,99.7,95.562,24.17,101.051,19.58,101.051,18.86,92,435,3,22.32,47.6
23,1998-06-07,B. CAMPBELL,1,444,**********,104.69,100.712,25.38,105.452,21.08,105.741,19.48,90,503.9,3,23.69,49.7
23,1998-06-07,B. CAMPBELL,1,445,*********1,129.51,125.953,34.34,133.302,26.84,133.622,25.61,94,949.4,4,31.36,65.5
23,1998-06-07,B. CAMPBELL,1,446,****1*****,99.56,97.512,23.46,99.101,19.73,100.831,19,90,400.6,3,21.79,46.8
23,1998-06-07,B. CAMPBELL,1,447,**********,71.43,71.761,11.51,64.731,14.01,66.581,13.6,,138.1,3,9.61,25.2
23,1998-06-07,B. CAMPBELL,1,448,******1*1*,86.05,83.942,20.16,85.061,16.92,85.271,16.35,90,248.4,3,18.17,38.4
23,1998-06-07,B. CAMPBELL,1,449,****3*****,98,95.782,24.57,90.232,20.48,96.912,20.23,80,430.8,3,22.33,48.3
23,1998-06-07,B. CAMPBELL,1,450,**********,62.73,62.811,10.98,53.341,12.58,57.121,12.13,66,92.7,3,10.05,21.4
23,1998-06-07,B. CAMPBELL,1,451,**********,78.34,77.131,14.31,71.571,15.76,72.061,15.31,61,200.3,3,12.45,29.4
23,1998-06-07,B. CAMPBELL,1,452,**********,62.53,62.1,9.44,52.451,11.85,53.651,11.43,55,93.1,3,8.63,20
23,1998-06-07,B. CAMPBELL,1,453,**********,72.9,72.521,12.23,63.561,13.61,65.071,13.37,55,142.1,3,11.15,26.3
23,1998-06-07,B. CAMPBELL,1,454,**1**1**1*,83.07,82.711,18.05,85.091,15.89,87.251,15.37,82,196.3,3,16.77,37.6
23,1998-06-07,B. CAMPBELL,1,455,**********,102.78,100.442,23.61,103.192,21.43,104.432,20.49,84,469.3,4,20.85,48.3
23,1998-06-07,B. CAMPBELL,1,456,********1*,72.73,71.341,12.22,65.951,13.52,68.141,12.99,50,139.3,3,10.89,25.7
23,1998-06-07,B. CAMPBELL,1,457,**********,97.01,93.902,22.69,101.821,19.18,102.471,18.58,89,367.4,3,21.45,46
23,1998-06-07,B. CAMPBELL,1,458,**********,86.44,84.921,19.97,87.191,16.86,86.871,16.4,82,269.2,3,18.7,41.3
23,1998-06-07,B. CAMPBELL,1,459,**********,103.76,103.952,25.21,107.552,21.73,107.552,20.83,90,506.5,3,23.48,49.7
23,1998-06-07,B. CAMPBELL,1,460,**********,104.93,100.332,25.32,114.222,21,117.042,20.18,94,507.9,3,23.38,50.4
23,1998-06-07,B. CAMPBELL,1,461,**********,114.86,113.682,26.87,123.202,23.37,123.312,22.82,90,640.2,3,25.01,55.4
23,1998-06-07,B. CAMPBELL,1,462,**********,79.82,77.751,13.59,75.041,15.12,77.281,14.54,52,201.7,3,12.71,30.1
23,1998-06-07,B. CAMPBELL,1,463,*********2,73.32,72.401,12.26,61.571,14.06,62.981,12.69,63,142,3,11.13,25.6
23,1998-06-07,B. CAMPBELL,1,464,**********,44.04,45.16,6.8,35.44,8.26,36.85,7.97,0,30.1,1,5.9,13.5
23,1998-06-07,B. CAMPBELL,1,465,*******2**,80.51,78.161,17.3,78.301,16.74,79.801,16.04,83,216,3,15.98,35.5
23,1998-06-07,B. CAMPBELL,1,466,*****3****,63.72,63.99,9.99,54.421,12.5,54.421,12.13,47,99.4,3,8.21,20.6
23,1998-06-07,B. CAMPBELL,1,467,*1***1****,79.52,78.101,17.2,82.741,15.69,84.001,15.11,64,197.2,4,16.33,35.6
23,1998-06-07,B. CAMPBELL,1,468,**2*1*****,63.67,63.251,10.44,58.131,12.82,59.841,11.73,57,93.2,3,9.11,21.9
23,1998-06-07,B. CAMPBELL,1,469,**********,70.63,71.321,11.57,59.571,13.3,63.741,12.91,63,123.4,3,10.11,23.5
23,1998-06-07,B. CAMPBELL,1,470,**********,73.03,70.731,12.22,63.041,14.05,66.011,13.56,48,149.4,3,11.08,24.6
23,1998-06-07,B. CAMPBELL,1,471,**********,80.99,79.271,14.38,70.331,16.1,72.111,15.15,74,186.4,3,13.03,28.9
23,1998-06-07,B. CAMPBELL,1,472,**********,55.39,55.31,9.37,51.681,10.31,54.491,10.09,57,67.7,3,8.2,19.2
23,1998-06-07,B. CAMPBELL,1,473,**********,70.77,69.521,12.36,64.061,13.83,66.231,13.23,60,133,3,11.2,24.7
23,1998-06-07,B. CAMPBELL,1,474,**********,84.83,84.821,15.32,74.881,16.51,75.451,16.06,70,227.3,3,13.28,30.8
23,1998-06-07,B. CAMPBELL,1,475,**********,74.61,74.451,13.41,65.391,13.67,67.121,13.17,63,156.3,3,11.46,26.5
23,1998-06-07,B. CAMPBELL,1,476,******23**,83.38,80.971,14.56,71.261,15.7,73.501,14.88,70,185.5,3,13.11,29.3
23,1998-06-07,B. CAMPBELL,1,477,******1***,72.32,71.871,11.98,62.061,13.94,64.271,13.21,62,139.9,3,10.31,24.8
23,1998-06-07,B. CAMPBELL,1,478,**********,78.07,76.911,14,71.961,15.65,72.951,14.92,64,176.8,,12.43,28.6
23,1998-06-07,B. CAMPBELL,1,479,**********,92.7,91.621,16.03,82.111,18.09,83.381,17.18,67,295.1,3,14.9,35.3
23,1998-06-07,B. CAMPBELL,1,480,**********,68.8,66.781,11.32,57.701,13.5,60.001,12.99,57,122.9,3,10.64,23.3
23,1998-06-07,B. CAMPBELL,1,481,**********,76.49,75.471,13.65,72.321,15.74,73.151,15.02,67,182.5,3,12.44,28.3
23,1998-06-07,B. CAMPBELL,1,482,**********,75.23,74.521,12.64,63.531,14.1,65.211,13.65,70,163.9,3,12.25,26.8
23,1998-06-07,B. CAMPBELL,1,483,**********,72.21,70.931,12,65.971,13.83,68.811,13.02,60,141.8,3,10.71,25.2
23,1998-06-07,B. CAMPBELL,1,484,*********1,72.21,71.711,12.52,65.411,14.95,67.361,14.1,67,135.2,3,11.57,25.6
23,1998-06-07,B. CAMPBELL,1,485,**********,82.95,82.881,18.37,82.871,17.19,83.011,16.52,85,258,3,17.07,35.6
23,1998-06-07,B. CAMPBELL,1,486,**********,71.49,71.161,12.38,62.151,13.13,63.781,12.41,61,135.8,3,11.03,25.1
23,1998-06-07,B. CAMPBELL,1,487,**********,74.59,73.231,12.47,65.741,14.53,67.411,14.12,65,162.3,3,11.41,26.4
23,1998-06-07,B. CAMPBELL,1,488,**********,65.65,66.58,9.89,55.381,12.67,58.021,12.23,62,108.1,3,8.93,21.5
23,1998-06-07,B. CAMPBELL,1,489,*1********,77.3,75.731,13.86,65.311,14.85,71.041,13.97,68,161.1,3,12.39,27.5
23,1998-06-07,B. CAMPBELL,1,490,**********,73.76,72.941,12.71,66.621,14.09,68.141,13.67,50,148.2,3,11.28,25.4
23,1998-06-07,B. CAMPBELL,1,491,*******2**,85.71,85.381,19.53,93.241,18.02,94.271,16.72,80,264.7,4,18.49,39.7
23,1998-06-07,B. CAMPBELL,1,492,**********,71.63,70.621,12,65.191,13.53,67.561,13.13,64,139.5,3,10.78,25.6
23,1998-06-07,B. CAMPBELL,1,493,**********,69.12,67.801,11.95,59.801,13.29,61.111,12.73,67,124.1,3,9.77,23.8
23,1998-06-07,B. CAMPBELL,1,494,**********,75.66,73.061,12.01,62.891,14.07,64.651,13.42,56,152,3,10.74,25.3
23,1998-06-07,B. CAMPBELL,1,495,**********,94.54,91.941,16.26,89.771,18.59,89.841,17.93,65,312,3,15.12,36.3
23,1998-06-07,B. CAMPBELL,1,496,*********1,90.72,86.712,20.77,88.911,17.51,91.161,16.91,87,301,4,19.5,41.2
23,1998-06-07,B. CAMPBELL,1,497,**1****1**,62.91,63.731,10.82,59.041,12.14,,,54,82.3,3,9.12,22.6
23,1998-06-07,B. CAMPBELL,1,498,****3****3,69.66,68.661,10.75,60.301,13.76,62.201,13.03,64,126.8,3,9.7,24.1
23,1998-06-07,B. CAMPBELL,1,499,**********,76.03,74.751,12.4,65.821,14.08,68.261,13.72,64,156.9,3,10.83,25.5
23,1998-06-07,B. CAMPBELL,1,500,**********,84.86,83.082,20.73,87.091,17.15,86.581,16.49,88,260.5,3,18.38,39.6
23,1998-06-07,B. CAMPBELL,1,501,**********,72.66,71.931,13.23,63.041,14.58,64.241,13.81,60,156.5,3,11.86,26.1
23,1998-06-07,B. CAMPBELL,1,502,**********,73.81,73.921,12.62,65.071,13.57,66.491,12.75,61,144.4,3,11.15,26.1
23,1998-06-07,B. CAMPBELL,1,503,**********,88.86,85.791,16.45,81.071,17.84,81.771,17.26,63,262.5,3,14.82,34.1
23,1998-06-07,B. CAMPBELL,1,504,11********,115.51,111.302,29.61,125.752,23.72,128.622,21.95,89,523.3,3,27.87,60.4
23,1998-06-07,B. CAMPBELL,1,505,***1******,83.9,82.651,15.13,77.341,15.9,79.821,15.33,73,220,3,14.04,31.6
23,1998-06-07,B. CAMPBELL,1,506,**********,74.83,74.121,13.22,69.891,14.47,71.591,13.89,62,169.2,3,12.26,27.2
23,1998-06-07,B. CAMPBELL,1,507,**********,100.36,98.652,25.14,101.932,20.02,101.901,19.13,83,450.2,3,23.9,48.9
23,1998-06-07,B. CAMPBELL,1,508,3*3*******,65.2,66.321,11.08,57.121,12.63,59.231,12.39,57,97.7,3,9.61,22.8
23,1998-06-07,B. CAMPBELL,1,509,**********,60.11,60.1,9.49,50.251,12.05,52.391,11.48,57,77.9,3,8.4,19.3
23,1998-06-07,B. CAMPBELL,1,510,*1**1*****,93.75,91.641,15.45,88.911,18.7,90.211,17.84,66,251,3,13.79,34.7
23,1998-06-07,B. CAMPBELL,1,511,**********,71.65,71.051,11.82,61.401,13.07,64.111,12.79,58,132.5,3,10.51,24.7
23,1998-06-07,B. CAMPBELL,1,512,****2***1*,80.79,80.721,14.34,73.981,16.11,76.071,15.51,64,196.8,3,12.85,30.2
23,1998-06-07,B. CAMPBELL,1,513,**********,103.73,99.682,24.85,112.212,20.92,113.282,20.04,89,482.1,3,22.91,51.4
23,1998-06-07,B. CAMPBELL,1,514,******1*1*,93.26,90.631,17.31,81.561,18.45,82.561,17.59,72,290.5,3,15.4,35.7
23,1998-06-07,B. CAMPBELL,1,515,**********,73.74,72.781,12.9,66.531,14.32,67.521,13.61,68,143.8,3,11.59,26.4
23,1998-06-07,B. CAMPBELL,1,516,**********,65.02,64.381,11.07,60.681,12.71,60.201,11.93,57,101.8,3,9.59,23.7
23,1998-06-07,B. CAMPBELL,1,517,*1****22**,66.46,64.931,10.99,,,56.981,12.55,60,102.4,3,9.55,22.7
23,1998-06-07,B. CAMPBELL,1,518,**********,64.79,64.151,10.18,57.561,12.07,59.341,11.43,62,98.1,3,9.64,21.7
23,1998-06-07,B. CAMPBELL,1,519,3*****11**,70.45,70.711,12.08,69.341,13.03,70.931,12.81,43,111.7,3,11.11,26.3
23,1998-06-07,B. CAMPBELL,1,520,**********,77.11,75.881,13.29,66.971,14.85,68.401,14.07,68,163.1,3,12.34,26.8
23,1998-06-07,B. CAMPBELL,1,521,**********,73.31,71.131,11.95,64.061,14.25,65.191,13.07,65,142.7,3,10.74,25.4
23,1998-06-07,B. CAMPBELL,1,522,*******2**,61.83,62.081,10.57,56.711,12.4,58.241,11.81,46,80.6,3,8.93,21.5
23,1998-06-07,B. CAMPBELL,1,523,**********,76.75,75.461,16.54,79.501,15.44,80.091,14.59,68,199.7,4,15.2,33.7
23,1998-06-07,B. CAMPBELL,1,524,**********,73.94,73.611,13.25,70.821,14.52,72.351,13.74,62,147.4,3,11.42,28.1
23,1998-06-07,B. CAMPBELL,1,525,**********,83.56,80.831,15.21,74.301,16.16,75.421,15.54,69,204.5,3,13.24,31.4
23,1998-06-07,B. CAMPBELL,1,526,***1******,83.54,81.621,15.16,78.681,17.08,79.641,16.35,61,223.3,3,13.75,31
23,1998-06-07,B. CAMPBELL,1,527,**********,78.95,78.041,13.3,71.981,15.65,73.781,14.99,63,178.1,3,12.6,27.8
23,1998-06-07,B. CAMPBELL,1,528,**********,71.72,68.981,11.04,60.551,13.37,61.921,13.01,64,133.7,3,9.96,23.6
23,1998-06-07,B. CAMPBELL,1,529,**********,64.99,65.85,9.83,60.041,12.55,61.421,12.09,52,99.7,2,9.07,22.6
23,1998-06-07,B. CAMPBELL,1,530,*******1**,78.38,78.191,14.04,71.571,15.7,73.051,14.87,61,174.9,3,12.43,28.4
23,1998-06-07,B. CAMPBELL,1,531,**********,74.42,73.431,12.75,59.571,14.75,60.911,14.02,62,156,3,11.28,25.1
23,1998-06-07,B. CAMPBELL,1,532,**********,73.66,73.731,12.93,64.661,14.89,66.591,14.15,62,160.6,3,11.81,26.8
23,1998-06-07,B. CAMPBELL,1,533,*******1**,71.02,71.071,11.94,59.501,13.81,61.611,13.08,48,129.1,3,11.3,24.9
23,1998-06-07,B. CAMPBELL,1,534,*******22*,123.98,117.432,29.15,131.492,24.24,132.462,23.6,88,809.6,3,27.57,60.9
23,1998-06-07,B. CAMPBELL,1,535,**********,70.34,69.471,12.35,60.771,14.04,62.811,13.7,67,138.9,3,11.38,25
23,1998-06-07,B. CAMPBELL,1,536,**********,101.01,98.822,25.17,98.321,19.67,100.071,18.79,88,457.7,3,23.45,48.7
23,1998-06-07,B. CAMPBELL,1,537,**********,69.94,70.221,12.12,64.121,13.28,65.561,12.84,62,125.1,3,10.56,24.6
23,1998-06-07,B. CAMPBELL,1,538,1*******1*,112.23,109.202,24.95,114.442,22.85,116.232,21.71,82,493.4,3,23.91,52.4
23,1998-06-07,B. CAMPBELL,1,539,**********,118.94,114.022,28.96,115.992,23.95,116.352,22.72,84,750.9,4,26.97,58.9
23,1998-06-07,B. CAMPBELL,1,540,**********,79.99,79.471,17.1,75.041,15.93,75.811,15.27,75,193.6,3,15.52,33
23,1998-06-07,B. CAMPBELL,1,541,**********,65.74,64.811,10.46,56.201,12.92,57.671,12.51,64,103,3,9.08,21.9
23,1998-06-07,B. CAMPBELL,1,542,*2*****2**,78.4,76.661,14.38,70.771,15.52,71.671,14.89,65,182.5,3,12.67,29.2
23,1998-06-07,B. CAMPBELL,1,543,********2*,69.98,69.431,12.16,59.581,14.47,61.031,13.81,62,128.6,3,11.13,23.1
23,1998-06-07,B. CAMPBELL,1,544,****1*1***,71.86,70.021,14.57,74.551,13.71,75.991,13.5,79,135.7,3,13.26,30.7
23,1998-06-07,B. CAMPBELL,1,545,**********,84.32,82.331,15.54,75.491,15.98,77.561,15.53,68,227.7,3,13.53,31
23,1998-06-07,B. CAMPBELL,1,546,******1***,58.56,59.591,12.23,60.111,11.28,62.311,10.86,64,83.8,4,10.9,24.7
23,1998-06-07,B. CAMPBELL,1,547,***3******,79.13,77.991,16.85,79.111,15.33,79.681,14.54,77,192,3,16.05,35.5
23,1998-06-07,B. CAMPBELL,1,548,*****1****,80.27,79.141,14.92,71.541,16.36,72.381,15.45,64,178.7,3,13.05,30
23,1998-06-07,B. CAMPBELL,1,549,**********,99.35,95.812,23.47,99.021,19.77,101.421,18.74,86,415,3,21.28,46.5
23,1998-06-07,B. CAMPBELL,1,550,***11*****,55.87,55.981,11.22,61.561,10.93,63.131,10.6,67,74.8,4,10.31,23
23,1998-06-07,B. CAMPBELL,1,551,**********,91.78,89.132,21.09,87.471,18.64,87.861,17.55,74,335.6,3,19.84,40.7
23,1998-06-07,B. CAMPBELL,1,552,**********,80.05,78.181,13.1,73.191,14.4,75.541,13.82,61,188.9,3,11.71,28
23,1998-06-07,B. CAMPBELL,1,553,**********,71.99,71.871,12.45,63.821,13.74,65.911,13.59,59,130.6,3,10.98,25.5
23,1998-06-07,B. CAMPBELL,1,554,**1*******,94.14,91.802,20.55,94.781,19.16,95.611,18.25,90,282.1,3,18.61,42.3
23,1998-06-07,B. CAMPBELL,1,555,*1***1****,82.8,83.161,15.24,81.101,16.21,82.451,15.64,66,192.4,3,13.93,32.9
23,1998-06-07,B. CAMPBELL,1,556,**********,70.54,69.921,11.58,60.151,13.77,62.501,13.12,58,126.1,3,10.2,24.3
23,1998-06-07,B. CAMPBELL,1,557,******1***,109.4,107.432,26.32,118.202,22.24,119.012,20.75,80,413.8,3,24.83,54.8
23,1998-06-07,B. CAMPBELL,1,558,**********,68.62,69.531,12.19,60.451,13.31,61.801,12.79,64,131.1,3,10.69,23.8
23,1998-06-07,B. CAMPBELL,1,559,**********,98.49,95.641,18.99,89.681,19.5,90.311,18.37,72,320.7,3,16.67,38.8
23,1998-06-07,B. CAMPBELL,1,560,**********,86.74,84.401,15.61,81.061,16.71,82.351,16.46,67,233.8,3,14.06,29.9
23,1998-06-07,B. CAMPBELL,1,561,******1***,87.4,84.821,19.77,83.511,18.15,84.041,17.31,78,273,4,18.59,38.3
23,1998-06-07,B. CAMPBELL,1,562,**********,71.86,72.001,12.53,66.681,13.6,68.641,13.52,67,143.8,3,11.04,25.4
23,1998-06-07,B. CAMPBELL,1,563,*********1,86.24,85.561,16.39,81.141,17.12,84.121,16.29,59,245.7,3,14.05,33
23,1998-06-07,B. CAMPBELL,1,564,**********,66.21,66.001,10.78,68.491,12.41,60.511,12.14,48,114.2,3,9.06,21.8
23,1998-06-07,B. CAMPBELL,1,565,*********1,83.9,84.751,16.02,82.021,16.64,83.731,16,62,243.1,3,14.66,34.4
23,1998-06-07,B. CAMPBELL,1,566,**********,79.22,77.791,13.95,68.521,14.42,70.531,13.9,66,190.5,3,12.32,28.5
23,1998-06-07,B. CAMPBELL,1,567,**********,67.07,66.881,10.86,58.541,12.84,60.181,12.43,55,115.3,3,9.71,23.1
23,1998-06-07,B. CAMPBELL,1,568,**********,84.15,84.371,15.11,72.871,16.57,74.881,16.08,66,224,3,13,30.8
23,1998-06-07,B. CAMPBELL,1,569,**********,75.22,73.181,13.21,66.051,14.3,67.191,14.05,64,154.3,3,11.34,26.6
23,1998-06-07,B. CAMPBELL,1,570,**********,69.48,68.511,12.04,58.541,13.58,60.451,12.31,67,116.8,3,10.63,23.4
23,1998-06-07,B. CAMPBELL,1,571,*1****2***,83.47,83.181,18.98,,,82.191,16.24,77,226.6,3,18.05,38.5
23,1998-06-07,B. CAMPBELL,1,572,**********,78.08,76.731,17.67,77.341,15.87,81.691,14.98,76,195.9,4,16.94,35.5
23,1998-06-07,B. CAMPBELL,1,573,******1***,73.56,73.891,13.14,66.131,14.84,67.041,14.24,65,143.3,3,11.62,26.3
23,1998-06-07,B. CAMPBELL,1,574,**********,77.36,77.481,13.86,71.661,15.53,74.071,15.09,70,193.7,3,12.12,28.5
23,1998-06-07,B. CAMPBELL,1,575,***1**1*1*,90.29,89.311,19.04,97.841,19.36,100.481,18.34,84,286.8,4,18.24,44.4
23,1998-06-07,B. CAMPBELL,1,576,*********1,73.76,72.301,13.19,70.781,14.49,72.261,13.96,59,155.1,3,11.4,28.5
23,1998-06-07,B. CAMPBELL,1,577,**********,69.2,68.001,11.76,58.021,13.28,59.241,14.18,58,114.6,3,10.51,23.4
23,1998-06-07,B. CAMPBELL,1,578,********11,61.81,60.851,13.01,60.311,12.17,62.191,11.19,71,87.1,3,11.68,25.6
23,1998-06-07,B. CAMPBELL,1,579,******1***,66.11,65.471,10.91,56.761,13.03,58.401,12.3,59,102.6,3,9.48,21.8
23,1998-06-07,B. CAMPBELL,1,580,**********,85.75,84.281,15.35,77.251,17.7,78.101,16.87,63,252,3,13.82,32.8
23,1998-06-07,B. CAMPBELL,1,581,****1***1*,71.2,69.421,12.25,57.151,12.96,58.721,12.48,54,126.9,3,10.71,23.7
23,1998-06-07,B. CAMPBELL,1,582,**********,98.58,96.762,22.9,99.721,19.77,100.921,19.11,84,403.9,3,21.62,45.8
23,1998-06-07,B. CAMPBELL,1,583,**********,72.82,71.711,14.92,76.061,14.65,77.561,14.24,77,165.4,3,13.97,33.1
23,1998-06-07,B. CAMPBELL,1,584,*1********,79.99,78.661,14.21,70.421,15.62,71.801,15.05,69,184.8,3,12.84,30.1
23,1998-06-07,B. CAMPBELL,1,585,**********,76.97,75.881,13.88,73.481,15.54,74.991,14.57,64,176.7,3,12.4,30
23,1998-06-07,B. CAMPBELL,1,586,*********3,71.38,69.711,11.73,59.901,13.68,61.331,13.15,63,131.7,3,10.46,24.1
23,1998-06-07,B. CAMPBELL,1,587,2***1*****,68.04,67.941,12.3,65.061,13.8,66.741,13.25,72,109.4,3,10.58,25.2
23,1998-06-07,B. CAMPBELL,1,588,**********,61.46,62.32,9.86,55.071,11.99,59.261,11.59,54,92.1,3,9.09,21.5
23,1998-06-07,B. CAMPBELL,1,589,1***1*****,63.43,62.721,11.82,59.371,12.08,60.541,11.83,73,88.7,3,10.64,24.6
23,1998-06-07,B. CAMPBELL,1,590,**********,64.39,63.371,10.96,56.261,14.22,58.481,11.63,57,96.5,3,9.78,22.5
23,1998-06-07,B. CAMPBELL,1,591,*1********,67.07,67.091,11.04,55.241,13,57.151,12.64,58,106.9,3,10.02,22.5
23,1998-06-07,B. CAMPBELL,1,592,**********,98.6,96.112,22.72,98.991,19.63,98.991,19.38,89,412.2,3,21.46,45.4
23,1998-06-07,B. CAMPBELL,1,593,**********,67.51,67.551,11.74,63.471,13.85,65.941,13.29,60,120.1,3,10.31,24.9
